experiment: long_term_forecast_ETTh1_96_96_A5_PatchTST_FPEM_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_raw_raw_freezepatch_A5_B2_C2_P2_M2_V0_fusion_F2_shape_typedfusion_v1_F2_0
raw_variation/u_scale/Q3_final_MSE: 0.3913457096
raw_variation/u_scale/Q4_count: 557
raw_variation/u_scale/Q4_inv_MSE: 0.3428109586
raw_variation/u_scale/Q4_env_MSE: 0.3428109586
raw_variation/u_scale/Q4_env_gain: 0
raw_variation/u_scale/Q4_final_MSE: 0.3416172564
raw_variation/u_scale/Q5_count: 557
raw_variation/u_scale/Q5_inv_MSE: 0.4561263919
raw_variation/u_scale/Q5_env_MSE: 0.4561263919
raw_variation/u_scale/Q5_env_gain: 0
raw_variation/u_scale/Q5_final_MSE: 0.4542456865
raw_variation/a_var/Q1_count: 557
raw_variation/a_var/Q1_inv_MSE: 0.333442837
raw_variation/a_var/Q1_env_MSE: 0.333442837
raw_variation/a_var/Q1_env_gain: 0
raw_variation/a_var/Q1_final_MSE: 0.3314281404
raw_variation/a_var/Q2_count: 557
raw_variation/a_var/Q2_inv_MSE: 0.3415541053
raw_variation/a_var/Q2_env_MSE: 0.3415541053
raw_variation/a_var/Q2_env_gain: 0
raw_variation/a_var/Q2_final_MSE: 0.3396038711
raw_variation/a_var/Q3_count: 557
raw_variation/a_var/Q3_inv_MSE: 0.3941937387
raw_variation/a_var/Q3_env_MSE: 0.3941937387
raw_variation/a_var/Q3_env_gain: 0
raw_variation/a_var/Q3_final_MSE: 0.3921745121
raw_variation/a_var/Q4_count: 557
raw_variation/a_var/Q4_inv_MSE: 0.4297125936
raw_variation/a_var/Q4_env_MSE: 0.4297125936
raw_variation/a_var/Q4_env_gain: 0
raw_variation/a_var/Q4_final_MSE: 0.4282876849
raw_variation/a_var/Q5_count: 557
raw_variation/a_var/Q5_inv_MSE: 0.4509646595
raw_variation/a_var/Q5_env_MSE: 0.4509646595
raw_variation/a_var/Q5_env_gain: 0
raw_variation/a_var/Q5_final_MSE: 0.4496266544
raw_variation/quantile_Q1_count: 557
raw_variation/quantile_Q1_inv_MSE: 0.4058455527
raw_variation/quantile_Q1_env_MSE: 0.4058455527
raw_variation/quantile_Q1_env_gain: 0
raw_variation/quantile_Q1_final_MSE: 0.4035519063
raw_variation/quantile_Q1_raw_variation_norm: 2.008080721
raw_variation/quantile_Q1_c_pat_mean: 0.3818021417
raw_variation/quantile_Q2_count: 557
raw_variation/quantile_Q2_inv_MSE: 0.3772583604
raw_variation/quantile_Q2_env_MSE: 0.3772583604
raw_variation/quantile_Q2_env_gain: 0
raw_variation/quantile_Q2_final_MSE: 0.3756922483
raw_variation/quantile_Q2_raw_variation_norm: 2.117810488
raw_variation/quantile_Q2_c_pat_mean: 0.3754763901
raw_variation/quantile_Q3_count: 557
raw_variation/quantile_Q3_inv_MSE: 0.3828575909
raw_variation/quantile_Q3_env_MSE: 0.3828575909
raw_variation/quantile_Q3_env_gain: 0
raw_variation/quantile_Q3_final_MSE: 0.3815372288
raw_variation/quantile_Q3_raw_variation_norm: 2.181711674
raw_variation/quantile_Q3_c_pat_mean: 0.3641170263
raw_variation/quantile_Q4_count: 557
raw_variation/quantile_Q4_inv_MSE: 0.4016128778
raw_variation/quantile_Q4_env_MSE: 0.4016128778
raw_variation/quantile_Q4_env_gain: 0
raw_variation/quantile_Q4_final_MSE: 0.3997779489
raw_variation/quantile_Q4_raw_variation_norm: 2.248959064
raw_variation/quantile_Q4_c_pat_mean: 0.3518339992
raw_variation/quantile_Q5_count: 557
raw_variation/quantile_Q5_inv_MSE: 0.3822935522
raw_variation/quantile_Q5_env_MSE: 0.3822935522
raw_variation/quantile_Q5_env_gain: 0
raw_variation/quantile_Q5_final_MSE: 0.3805615604
raw_variation/quantile_Q5_raw_variation_norm: 2.380441189
raw_variation/quantile_Q5_c_pat_mean: 0.3234096169

[stage0_warmup]
loaded_a0: True
a0_checkpoint: /data/OuXiaoyu/Time-Series-Library-FPEM/checkpoints/long_term_forecast_ETTh1_96_96_A0_PatchTST_ETTh1_ftM_sl96_ll48_pl96_dm64_nh4_el1_dl1_df128_expand2_dc4_fc1_ebtimeF_dtTrue_fpem_pmg_A0_0/checkpoint.pth
best_epoch: 8
train_loss: 0.3751938108003364
val_loss: 0.6931770562448285
test_loss: 0.3854001492939212
projector_parameter_norm: 9.903531074523926
pattern_representation_variance: 0.9867929220199585
projector_grad_norm: 0.0
