sample,mae_full,mae_inv_only,better_full_or_inv
611,0.2592438757419586,0.2880050539970398,full
612,0.27125680446624756,0.28916653990745544,full
613,0.27887988090515137,0.2964971363544464,full
614,0.28591421246528625,0.2985798716545105,full
615,0.29682713747024536,0.3031908869743347,full
616,0.2848718762397766,0.2957504987716675,full
617,0.2885398268699646,0.2921532690525055,full
618,0.2966170907020569,0.2838360667228699,inv_only
619,0.3059050738811493,0.2927374541759491,inv_only
620,0.3061230778694153,0.3140595257282257,full
621,0.3141481876373291,0.3272489011287689,full
622,0.30956366658210754,0.32925164699554443,full
623,0.30715301632881165,0.32699793577194214,full
624,0.32126492261886597,0.33855950832366943,full
625,0.33905228972435,0.34573933482170105,full
626,0.34796977043151855,0.35912731289863586,full
627,0.33323562145233154,0.3577626943588257,full
628,0.32810863852500916,0.368158221244812,full
629,0.3168718218803406,0.36706116795539856,full
630,0.3329172134399414,0.3844574987888336,full
631,0.36372777819633484,0.37965115904808044,full
632,0.3631584942340851,0.39568936824798584,full
633,0.3466580808162689,0.38993072509765625,full
634,0.33865419030189514,0.36951568722724915,full
635,0.3250901699066162,0.3688508868217468,full
636,0.2968113124370575,0.34308797121047974,full
637,0.30636101961135864,0.339340478181839,full
638,0.3228394687175751,0.3467246890068054,full
639,0.2921653389930725,0.32036739587783813,full
640,0.29468560218811035,0.3105400800704956,full
641,0.289104700088501,0.30889585614204407,full
642,0.3054676055908203,0.31648775935173035,full
643,0.3162480294704437,0.3218214213848114,full
644,0.2927061915397644,0.327694296836853,full
645,0.3096953332424164,0.3181987404823303,full
646,0.3008447289466858,0.3168608844280243,full
647,0.2706416845321655,0.3049267530441284,full
648,0.25943586230278015,0.2890205979347229,full
649,0.2765442728996277,0.29457929730415344,full
650,0.2791706919670105,0.30329546332359314,full
651,0.2719650864601135,0.29350078105926514,full
652,0.27747026085853577,0.2822260558605194,full
653,0.25958383083343506,0.27534759044647217,full
654,0.2628873586654663,0.2830497920513153,full
655,0.27406957745552063,0.29313787817955017,full
656,0.26493605971336365,0.28968775272369385,full
657,0.2669207453727722,0.29365843534469604,full
658,0.26708343625068665,0.29961803555488586,full
659,0.28557273745536804,0.32029208540916443,full
660,0.29261139035224915,0.3376893699169159,full
661,0.3395847678184509,0.35369089245796204,full
662,0.31331050395965576,0.359230101108551,full
663,0.33893120288848877,0.3581086993217468,full
664,0.34597378969192505,0.36738958954811096,full
665,0.35251036286354065,0.3647406995296478,full
666,0.35020947456359863,0.36508452892303467,full
667,0.3366057276725769,0.35502079129219055,full
668,0.3253817856311798,0.34051015973091125,full
669,0.33148691058158875,0.3424496352672577,full
670,0.34675294160842896,0.33549490571022034,inv_only
671,0.35724937915802,0.3357970118522644,inv_only
672,0.31476590037345886,0.32846421003341675,full
673,0.2996416985988617,0.31501662731170654,full
674,0.2972741425037384,0.3073572814464569,full
675,0.3042949438095093,0.3099386394023895,full
676,0.29288288950920105,0.3076479732990265,full
677,0.30298352241516113,0.31461936235427856,full
678,0.30497902631759644,0.3128056228160858,full
679,0.30312442779541016,0.3187079131603241,full
680,0.3181731402873993,0.30072686076164246,inv_only
681,0.3749805688858032,0.29094624519348145,inv_only
682,0.36990925669670105,0.31840306520462036,inv_only
683,0.3828035593032837,0.3292217254638672,inv_only
684,0.434666246175766,0.33333346247673035,inv_only
685,0.399994820356369,0.36010217666625977,inv_only
686,0.41657301783561707,0.3634931147098541,inv_only
687,0.3924714922904968,0.3812376856803894,inv_only
688,0.38914772868156433,0.3806988596916199,inv_only
689,0.3762126863002777,0.3730235695838928,inv_only
690,0.3748941123485565,0.36895444989204407,inv_only
691,0.3919716775417328,0.37081584334373474,inv_only
692,0.3981848359107971,0.36366477608680725,inv_only
693,0.3787989318370819,0.3723423182964325,inv_only
694,0.3945505619049072,0.37466946244239807,inv_only
695,0.3690265417098999,0.36439821124076843,inv_only
696,0.36703357100486755,0.37656810879707336,full
697,0.38534364104270935,0.3710215389728546,inv_only
698,0.4104432761669159,0.3756832778453827,inv_only
699,0.3861711323261261,0.38539034128189087,inv_only
700,0.420871376991272,0.3918955624103546,inv_only
701,0.4337194561958313,0.3977111577987671,inv_only
702,0.43750953674316406,0.40061262249946594,inv_only
703,0.4230188727378845,0.4094683825969696,inv_only
704,0.44460660219192505,0.4028973877429962,inv_only
705,0.4013369381427765,0.4012085795402527,inv_only
706,0.37855803966522217,0.4011557996273041,full
707,0.35772189497947693,0.38315102458000183,full
708,0.36730536818504333,0.3876599371433258,full
709,0.369808167219162,0.38946017622947693,full
710,0.4028777778148651,0.3903011679649353,inv_only
711,0.44697681069374084,0.39326226711273193,inv_only
712,0.4731215536594391,0.4235459268093109,inv_only
713,0.4504666328430176,0.44083255529403687,inv_only
714,0.42985907196998596,0.42170417308807373,inv_only
715,0.41533163189888,0.40153804421424866,inv_only
716,0.41499483585357666,0.40415096282958984,inv_only
717,0.3954216241836548,0.39609527587890625,full
718,0.3767107129096985,0.3868604004383087,full
719,0.35683009028434753,0.37762653827667236,full
720,0.3898368775844574,0.40933987498283386,full
721,0.3895621597766876,0.4166778326034546,full
722,0.3825199604034424,0.4178507626056671,full
723,0.38850653171539307,0.4281015992164612,full
724,0.39696162939071655,0.4120861291885376,full
725,0.41237637400627136,0.42767253518104553,full
726,0.41005152463912964,0.4412144720554352,full
727,0.425782710313797,0.44362276792526245,full
728,0.42370593547821045,0.43422073125839233,full
729,0.41188734769821167,0.4434846341609955,full
730,0.3932357132434845,0.45230385661125183,full
731,0.3527431786060333,0.42278021574020386,full
732,0.35081321001052856,0.4061092734336853,full
733,0.35455724596977234,0.3801768720149994,full
734,0.36620962619781494,0.3737800419330597,full
735,0.37040790915489197,0.36010804772377014,inv_only
736,0.33269646763801575,0.34688103199005127,full
737,0.32761362195014954,0.33788999915122986,full
738,0.3377766013145447,0.3377969264984131,full
739,0.3412826657295227,0.34965479373931885,full
740,0.36204344034194946,0.3352424204349518,inv_only
741,0.3234732151031494,0.3515082001686096,full
742,0.34066832065582275,0.34264877438545227,full
743,0.35846155881881714,0.344054639339447,inv_only
744,0.3187725841999054,0.35436609387397766,full
745,0.30601242184638977,0.34978610277175903,full
746,0.3082246780395508,0.3463060259819031,full
747,0.2953173816204071,0.3397866189479828,full
748,0.3012441098690033,0.31463944911956787,full
749,0.2798060178756714,0.3172488510608673,full
750,0.28651878237724304,0.32342302799224854,full
751,0.29139694571495056,0.32195526361465454,full
752,0.27869507670402527,0.2954975366592407,full
753,0.2819114923477173,0.30724385380744934,full
754,0.305590957403183,0.32257115840911865,full
755,0.28119543194770813,0.3196476697921753,full
756,0.28954750299453735,0.3240356147289276,full
757,0.28983017802238464,0.3176279664039612,full
758,0.29382622241973877,0.3200036883354187,full
759,0.3037458658218384,0.3266649544239044,full
760,0.31525206565856934,0.3320041298866272,full
761,0.2991539537906647,0.3324337601661682,full
762,0.29842129349708557,0.3231636881828308,full
763,0.30138397216796875,0.3254534602165222,full
764,0.3083573281764984,0.3282492458820343,full
765,0.3116546869277954,0.3395324945449829,full
766,0.2989325225353241,0.33068275451660156,full
767,0.2858331501483917,0.29449698328971863,full
768,0.28276175260543823,0.3068150579929352,full
769,0.28686225414276123,0.29298990964889526,full
770,0.28506383299827576,0.3020990788936615,full
771,0.28336864709854126,0.32145240902900696,full
772,0.28996381163597107,0.30388543009757996,full
773,0.3177542984485626,0.31001073122024536,inv_only
774,0.29721954464912415,0.3183966279029846,full
775,0.30276229977607727,0.3155120611190796,full
776,0.28327280282974243,0.28979671001434326,full
777,0.2779175639152527,0.27985796332359314,full
778,0.316601037979126,0.30658453702926636,inv_only
779,0.29512685537338257,0.3037138283252716,full
780,0.2751196622848511,0.30001580715179443,full
781,0.3177472949028015,0.3131585121154785,inv_only
782,0.297188401222229,0.3115714490413666,full
783,0.31699278950691223,0.29309284687042236,inv_only
784,0.34121865034103394,0.2874120771884918,inv_only
785,0.3530089259147644,0.290915310382843,inv_only
786,0.30225470662117004,0.2901425361633301,inv_only
787,0.3065984547138214,0.29290762543678284,inv_only
788,0.3270926773548126,0.30661970376968384,inv_only
789,0.3449515104293823,0.2883703112602234,inv_only
790,0.30956733226776123,0.29620444774627686,inv_only
791,0.3050778806209564,0.27461642026901245,inv_only
792,0.3581547141075134,0.2898988127708435,inv_only
793,0.3427703082561493,0.29356706142425537,inv_only
794,0.34571176767349243,0.2980540990829468,inv_only
795,0.3434087634086609,0.32173243165016174,inv_only
796,0.35293692350387573,0.31616681814193726,inv_only
797,0.3696596920490265,0.31183087825775146,inv_only
798,0.4310227036476135,0.3063148260116577,inv_only
799,0.36483266949653625,0.3011077344417572,inv_only
800,0.37765952944755554,0.28640016913414,inv_only
801,0.42791739106178284,0.2858801484107971,inv_only
802,0.3342251479625702,0.3030688166618347,inv_only
803,0.3238350749015808,0.305640310049057,inv_only
804,0.36871352791786194,0.32825398445129395,inv_only
805,0.3601686954498291,0.3311910331249237,inv_only
806,0.3549511730670929,0.3357202708721161,inv_only
807,0.3678778409957886,0.32065242528915405,inv_only
808,0.3343731760978699,0.3152645230293274,inv_only
809,0.33149418234825134,0.31398123502731323,inv_only
810,0.30952349305152893,0.31205856800079346,full
811,0.30226409435272217,0.3130866289138794,full
812,0.3143872916698456,0.32351213693618774,full
813,0.30247294902801514,0.33075785636901855,full
814,0.2992649972438812,0.3270690143108368,full
815,0.3047763705253601,0.3136432468891144,full
816,0.3010301887989044,0.3047901391983032,full
817,0.2986479103565216,0.29486969113349915,inv_only
818,0.3236997723579407,0.3026767075061798,inv_only
819,0.34227457642555237,0.3238562047481537,inv_only
820,0.3528572618961334,0.32391348481178284,inv_only
821,0.3579294979572296,0.33214762806892395,inv_only
822,0.33237189054489136,0.33167538046836853,inv_only
823,0.336114764213562,0.3366888761520386,full
824,0.3509365916252136,0.3316745460033417,inv_only
825,0.39342498779296875,0.3389621675014496,inv_only
826,0.4112100303173065,0.3673340082168579,inv_only
827,0.3959687650203705,0.37150079011917114,inv_only
828,0.39401042461395264,0.3664803206920624,inv_only
829,0.45591601729393005,0.3880767524242401,inv_only
830,0.37450164556503296,0.3852706849575043,full
831,0.3763114809989929,0.40546831488609314,full
832,0.3692106306552887,0.4049356281757355,full
833,0.36753034591674805,0.4034564793109894,full
834,0.36949557065963745,0.41088196635246277,full
835,0.374120831489563,0.40851783752441406,full
836,0.3750968277454376,0.41068127751350403,full
837,0.3697242736816406,0.3961286246776581,full
838,0.38542547821998596,0.4108656048774719,full
839,0.3791276514530182,0.41242989897727966,full
840,0.3728741705417633,0.3791024088859558,full
841,0.3469584584236145,0.3568502366542816,full
842,0.34262511134147644,0.34450340270996094,full
843,0.3462958037853241,0.35777807235717773,full
844,0.3502911329269409,0.3624988794326782,full
845,0.371815949678421,0.36230990290641785,inv_only
846,0.3749455213546753,0.3752287030220032,full
847,0.39902788400650024,0.3900531232357025,inv_only
848,0.4105225205421448,0.3927958309650421,inv_only
849,0.40277227759361267,0.3963265120983124,inv_only
850,0.3274495303630829,0.37288856506347656,full
851,0.3366502523422241,0.36934852600097656,full
852,0.3155709207057953,0.34834906458854675,full
853,0.30771687626838684,0.34930723905563354,full
854,0.32082363963127136,0.33138298988342285,full
855,0.3267504572868347,0.3245253264904022,inv_only
856,0.3332221508026123,0.34115198254585266,full
857,0.3961459696292877,0.3535827398300171,inv_only
858,0.40167826414108276,0.3747830092906952,inv_only
859,0.36396172642707825,0.37606939673423767,full
860,0.3311915397644043,0.377655953168869,full
861,0.34068170189857483,0.3708128333091736,full
862,0.35151880979537964,0.38602331280708313,full
863,0.37041574716567993,0.3956562280654907,full
864,0.35809388756752014,0.3868798315525055,full
865,0.35560598969459534,0.37894830107688904,full
866,0.3689314126968384,0.37385350465774536,full
867,0.36468425393104553,0.383050799369812,full
868,0.36856403946876526,0.3909907042980194,full
869,0.37809881567955017,0.37960442900657654,full
870,0.38370269536972046,0.37687185406684875,inv_only
871,0.3796977400779724,0.38585203886032104,full
872,0.3881837725639343,0.38088440895080566,inv_only
873,0.3460511267185211,0.36998748779296875,full
874,0.3265751600265503,0.3313570022583008,full
875,0.32777753472328186,0.3433218002319336,full
876,0.32143691182136536,0.3474244773387909,full
877,0.3207765221595764,0.34771212935447693,full
878,0.3252616226673126,0.3475731611251831,full
879,0.30979716777801514,0.3275635838508606,full
880,0.32117611169815063,0.3225798010826111,full
881,0.3372148275375366,0.33790284395217896,full
882,0.35488361120224,0.35452020168304443,inv_only
883,0.3630342185497284,0.3534773588180542,inv_only
884,0.3737925589084625,0.3702508807182312,inv_only
885,0.3774149417877197,0.37523066997528076,inv_only
886,0.3853822946548462,0.3905825912952423,full
887,0.3866897523403168,0.3847549259662628,inv_only
888,0.3767377734184265,0.38025641441345215,full
889,0.3715618848800659,0.3864017426967621,full
890,0.38806045055389404,0.40277642011642456,full
891,0.4030204713344574,0.41424378752708435,full
892,0.40151727199554443,0.41150203347206116,full
893,0.43484973907470703,0.41909486055374146,inv_only
894,0.41738641262054443,0.42247676849365234,full
895,0.43780818581581116,0.43250158429145813,inv_only
896,0.42129436135292053,0.4541279077529907,full
897,0.43934160470962524,0.45559290051460266,full
898,0.3910004496574402,0.44721153378486633,full
899,0.39929625391960144,0.43101948499679565,full
900,0.38580086827278137,0.43219393491744995,full
901,0.38558757305145264,0.4351085424423218,full
902,0.40334412455558777,0.4395287036895752,full
903,0.41893360018730164,0.4284244775772095,full
904,0.41643279790878296,0.4271695017814636,full
905,0.41464492678642273,0.4335680603981018,full
906,0.42507073283195496,0.4338165521621704,full
907,0.4157164394855499,0.4198929965496063,full
908,0.41990697383880615,0.42116960883140564,full
909,0.4242282807826996,0.4193428158760071,inv_only
910,0.406220942735672,0.41306042671203613,full
911,0.38517144322395325,0.4117061197757721,full
912,0.41519737243652344,0.4161040186882019,full
913,0.4030994176864624,0.4148752689361572,full
914,0.4040485620498657,0.42094576358795166,full
915,0.41517266631126404,0.416267991065979,full
916,0.39572036266326904,0.4265173077583313,full
917,0.4204801023006439,0.43011075258255005,full
918,0.40346965193748474,0.43609559535980225,full
919,0.43319812417030334,0.4348982870578766,full
920,0.39446258544921875,0.41901570558547974,full
921,0.402195543050766,0.4133070111274719,full
922,0.41526976227760315,0.43234890699386597,full
923,0.42703694105148315,0.41647204756736755,inv_only
924,0.4324752390384674,0.42501646280288696,inv_only
925,0.5226214528083801,0.5241213440895081,full
926,0.4667057394981384,0.4969198703765869,full
927,0.46249961853027344,0.498487263917923,full
928,0.4175909757614136,0.46361279487609863,full
929,0.373310923576355,0.4281648099422455,full
930,0.36393603682518005,0.40676772594451904,full
931,0.35496336221694946,0.39251193404197693,full
932,0.34540870785713196,0.36529600620269775,full
933,0.3412278890609741,0.3625757098197937,full
934,0.3522016406059265,0.3651944100856781,full
935,0.3480829894542694,0.3562050759792328,full
936,0.3310869634151459,0.3401225507259369,full
937,0.3332107365131378,0.32943522930145264,inv_only
938,0.2983691394329071,0.3189274072647095,full
939,0.2884099781513214,0.29775694012641907,full
940,0.31701457500457764,0.3143976926803589,inv_only
941,0.3182162940502167,0.3244054913520813,full
942,0.3428320586681366,0.31330975890159607,inv_only
943,0.34295159578323364,0.3146704435348511,inv_only
944,0.32727307081222534,0.31339460611343384,inv_only
945,0.34950587153434753,0.3141584098339081,inv_only
946,0.348958820104599,0.3139156401157379,inv_only
947,0.32117462158203125,0.31852367520332336,inv_only
948,0.29200127720832825,0.2947402596473694,full
949,0.3022197186946869,0.30096635222435,inv_only
950,0.3310895562171936,0.31279078125953674,inv_only
951,0.314789354801178,0.30254366993904114,inv_only
952,0.3245989680290222,0.3097469210624695,inv_only
953,0.33179813623428345,0.32473093271255493,inv_only
954,0.31993257999420166,0.31891152262687683,inv_only
955,0.32400262355804443,0.30275610089302063,inv_only
956,0.3007628321647644,0.2880614995956421,inv_only
957,0.2924692630767822,0.29110464453697205,inv_only
958,0.2735716700553894,0.2812368869781494,full
959,0.2999112904071808,0.2761244475841522,inv_only
960,0.277013897895813,0.286591500043869,full
961,0.2932726740837097,0.2778167426586151,inv_only
962,0.2904597222805023,0.2866560220718384,inv_only
963,0.29706913232803345,0.29310110211372375,inv_only
964,0.31542137265205383,0.3094159662723541,inv_only
965,0.31913426518440247,0.3145957589149475,inv_only
966,0.3073912560939789,0.3068714141845703,inv_only
967,0.3203110992908478,0.3136621117591858,inv_only
968,0.33471959829330444,0.3140369653701782,inv_only
969,0.336047500371933,0.31287139654159546,inv_only
970,0.34181031584739685,0.3163987994194031,inv_only
971,0.3262171149253845,0.31210896372795105,inv_only
972,0.28567755222320557,0.27481260895729065,inv_only
973,0.353019118309021,0.28288590908050537,inv_only
974,0.32606106996536255,0.29762962460517883,inv_only
975,0.32511699199676514,0.2876630127429962,inv_only
976,0.3897661864757538,0.3008737564086914,inv_only
977,0.2961796820163727,0.2876754701137543,inv_only
978,0.3040298819541931,0.29236045479774475,inv_only
979,0.3295585513114929,0.2939177453517914,inv_only
980,0.28614500164985657,0.2950481176376343,full
981,0.29192715883255005,0.3082776665687561,full
982,0.2887721657752991,0.2923415005207062,full
983,0.293817400932312,0.27609172463417053,inv_only
984,0.2876002788543701,0.28681036829948425,inv_only
985,0.2938464879989624,0.273857444524765,inv_only
986,0.2644231915473938,0.2682093679904938,full
987,0.2729980945587158,0.27023011445999146,inv_only
988,0.30255141854286194,0.28269898891448975,inv_only
989,0.296352356672287,0.2746173143386841,inv_only
990,0.2951488196849823,0.27080294489860535,inv_only
991,0.284906268119812,0.28453701734542847,inv_only
992,0.3062654733657837,0.29343289136886597,inv_only
993,0.32141998410224915,0.31591561436653137,inv_only
994,0.378167986869812,0.3361606299877167,inv_only
995,0.3455890417098999,0.3313383162021637,inv_only
996,0.3619109094142914,0.3251053988933563,inv_only
997,0.35679665207862854,0.3138270676136017,inv_only
998,0.3142431378364563,0.3063497841358185,inv_only
999,0.3356941044330597,0.32110562920570374,inv_only
1000,0.30991458892822266,0.3133097290992737,full
1001,0.3165455460548401,0.30720797181129456,inv_only
1002,0.29801568388938904,0.2814345955848694,inv_only
1003,0.2867369055747986,0.28314658999443054,inv_only
1004,0.30792081356048584,0.28222835063934326,inv_only
1005,0.3210192322731018,0.28442689776420593,inv_only
1006,0.2624925374984741,0.26906999945640564,full
1007,0.2632502317428589,0.26070672273635864,inv_only
1008,0.2651542127132416,0.2823551297187805,full
1009,0.26684439182281494,0.2872603237628937,full
1010,0.2752958834171295,0.2844616174697876,full
1011,0.2869721055030823,0.3019685745239258,full
1012,0.3025658428668976,0.30066829919815063,inv_only
1013,0.3015761971473694,0.2852492928504944,inv_only
1014,0.29060009121894836,0.28862395882606506,inv_only
1015,0.27929258346557617,0.2918145954608917,full
1016,0.27115222811698914,0.2958499789237976,full
1017,0.2827095091342926,0.2939918041229248,full
1018,0.2591083347797394,0.277614563703537,full
1019,0.25399383902549744,0.27742284536361694,full
1020,0.2465532422065735,0.28304004669189453,full
1021,0.2738380432128906,0.3134594261646271,full
1022,0.2961587607860565,0.3170490860939026,full
1023,0.31852397322654724,0.31794512271881104,inv_only
1024,0.3142719864845276,0.3182137906551361,full
1025,0.27764350175857544,0.3143860697746277,full
1026,0.2766828238964081,0.315040647983551,full
1027,0.2722604274749756,0.307057648897171,full
1028,0.2606120705604553,0.2872674763202667,full
1029,0.2740092873573303,0.2971724271774292,full
1030,0.2740478813648224,0.302284300327301,full
1031,0.2769908905029297,0.30438104271888733,full
1032,0.26620984077453613,0.28657761216163635,full
1033,0.2777985632419586,0.28379353880882263,full
1034,0.28642433881759644,0.29223477840423584,full
1035,0.2761751413345337,0.2868284285068512,full
1036,0.2777043282985687,0.2930537164211273,full
1037,0.2750307619571686,0.2779756188392639,full
1038,0.2903403639793396,0.2887096405029297,inv_only
1039,0.2762623429298401,0.28444400429725647,full
1040,0.2808024287223816,0.28252020478248596,full
1041,0.27934905886650085,0.28548258543014526,full
1042,0.28909048438072205,0.2988077998161316,full
1043,0.3465685546398163,0.3055197596549988,inv_only
1044,0.2889225482940674,0.31177040934562683,full
1045,0.30022287368774414,0.31819236278533936,full
1046,0.2835944890975952,0.3106335699558258,full
1047,0.3207615911960602,0.31956028938293457,inv_only
1048,0.34877803921699524,0.325208842754364,inv_only
1049,0.33546513319015503,0.3333992660045624,inv_only
1050,0.3313656151294708,0.34019914269447327,full
1051,0.3396605849266052,0.3389011323451996,inv_only
1052,0.3401966094970703,0.34978726506233215,full
1053,0.3229720890522003,0.3432391583919525,full
1054,0.32785382866859436,0.34560659527778625,full
1055,0.33493590354919434,0.33783766627311707,full
1056,0.31642746925354004,0.3341105282306671,full
1057,0.33417457342147827,0.35392406582832336,full
1058,0.3351660370826721,0.35464367270469666,full
1059,0.34934937953948975,0.3675379455089569,full
1060,0.3441300690174103,0.37513723969459534,full
1061,0.36716869473457336,0.37961605191230774,full
1062,0.3810262382030487,0.38908660411834717,full
1063,0.3927568793296814,0.3929436206817627,full
1064,0.3897272050380707,0.39393290877342224,full
1065,0.3795519173145294,0.39160582423210144,full
1066,0.36692312359809875,0.38416972756385803,full
1067,0.38662829995155334,0.3866732120513916,full
1068,0.39877545833587646,0.4010079801082611,full
1069,0.39754486083984375,0.40159934759140015,full
1070,0.4209795892238617,0.42175397276878357,full
1071,0.4248751699924469,0.4114546477794647,inv_only
1072,0.4109240174293518,0.40485668182373047,inv_only
1073,0.42039811611175537,0.40942591428756714,inv_only
1074,0.41728511452674866,0.4014681577682495,inv_only
1075,0.4011048972606659,0.3972051739692688,inv_only
1076,0.416109174489975,0.40363240242004395,inv_only
1077,0.4234766364097595,0.4204637408256531,inv_only
1078,0.4309798777103424,0.43811535835266113,full
1079,0.4255821704864502,0.4251907169818878,inv_only
1080,0.43267497420310974,0.4325961172580719,inv_only
1081,0.4366160035133362,0.4363696873188019,inv_only
1082,0.46441414952278137,0.42467236518859863,inv_only
1083,0.4567597806453705,0.43655142188072205,inv_only
1084,0.4332803189754486,0.43011748790740967,inv_only
1085,0.4361545145511627,0.4285217225551605,inv_only
1086,0.4225754737854004,0.4362526834011078,full
1087,0.40728560090065,0.4224589169025421,full
1088,0.43605488538742065,0.41995304822921753,inv_only
1089,0.42186468839645386,0.42263469099998474,full
1090,0.3757471740245819,0.40923556685447693,full
1091,0.3464060425758362,0.39456304907798767,full
1092,0.35516995191574097,0.37000948190689087,full
1093,0.34563714265823364,0.37173694372177124,full
1094,0.3616527318954468,0.39188429713249207,full
1095,0.3430895507335663,0.36423811316490173,full
1096,0.3457942306995392,0.35065582394599915,full
1097,0.33960139751434326,0.33965641260147095,full
1098,0.33336713910102844,0.32082441449165344,inv_only
1099,0.33958834409713745,0.33237189054489136,inv_only
1100,0.3628399670124054,0.3500553369522095,inv_only
1101,0.35004398226737976,0.3665672242641449,full
1102,0.32469919323921204,0.3665468096733093,full
1103,0.3206460177898407,0.346757709980011,full
1104,0.33202898502349854,0.3454797863960266,full
1105,0.30206096172332764,0.3376845419406891,full
1106,0.3192729651927948,0.3411204516887665,full
1107,0.32787826657295227,0.3431392014026642,full
1108,0.3293229937553406,0.346299946308136,full
1109,0.34828755259513855,0.35949623584747314,full
1110,0.36979711055755615,0.37269720435142517,full
1111,0.3848549723625183,0.3819517493247986,inv_only
1112,0.37027037143707275,0.3790889084339142,full
1113,0.376725971698761,0.39669787883758545,full
1114,0.3800048828125,0.38575294613838196,full
1115,0.35752740502357483,0.3863893449306488,full
1116,0.3510321378707886,0.39379948377609253,full
1117,0.4406655728816986,0.41785523295402527,inv_only
1118,0.37204521894454956,0.41037166118621826,full
1119,0.35624194145202637,0.3961668908596039,full
1120,0.37511521577835083,0.3857801556587219,full
1121,0.3587920069694519,0.3721557557582855,full
1122,0.3917161822319031,0.3816351294517517,inv_only
1123,0.3739900588989258,0.3936174511909485,full
1124,0.37345343828201294,0.3756727874279022,full
1125,0.3715570271015167,0.3748292922973633,full
1126,0.3670027256011963,0.37847745418548584,full
1127,0.37512072920799255,0.3750774562358856,inv_only
1128,0.40315911173820496,0.38841018080711365,inv_only
1129,0.4190497398376465,0.4001873731613159,inv_only
1130,0.41311702132225037,0.40331926941871643,inv_only
1131,0.434571236371994,0.4174000024795532,inv_only
1132,0.40258243680000305,0.4154414236545563,full
1133,0.38582339882850647,0.41410911083221436,full
1134,0.3942224383354187,0.41865700483322144,full
1135,0.39139702916145325,0.43237486481666565,full
1136,0.4039578139781952,0.4328097105026245,full
1137,0.403778076171875,0.4351193308830261,full
1138,0.41166436672210693,0.45383545756340027,full
1139,0.434696763753891,0.4820369482040405,full
1140,0.4542953372001648,0.49013155698776245,full
1141,0.4468117356300354,0.471682071685791,full
1142,0.4254278540611267,0.4538302719593048,full
1143,0.4214246869087219,0.4502864181995392,full
1144,0.4191886782646179,0.43334415555000305,full
1145,0.4263194799423218,0.43008577823638916,full
1146,0.43636929988861084,0.44010093808174133,full
1147,0.4439098834991455,0.44157102704048157,inv_only
1148,0.4268217980861664,0.45004981756210327,full
1149,0.4414234161376953,0.4599972367286682,full
1150,0.41944319009780884,0.4594570994377136,full
1151,0.4184785783290863,0.45815250277519226,full
1152,0.41555142402648926,0.4643957018852234,full
1153,0.4573851227760315,0.4596683382987976,full
1154,0.44859206676483154,0.4339350759983063,inv_only
1155,0.4199516773223877,0.4394698441028595,full
1156,0.41873228549957275,0.42756330966949463,full
1157,0.43199071288108826,0.4123798608779907,inv_only
1158,0.4073012173175812,0.41677021980285645,full
1159,0.4444486200809479,0.41070181131362915,inv_only
1160,0.48945358395576477,0.400162935256958,inv_only
1161,0.4627417325973511,0.43790295720100403,inv_only
1162,0.4121749997138977,0.4469420611858368,full
1163,0.4370984137058258,0.4558645486831665,full
1164,0.4370371103286743,0.4316084682941437,inv_only
1165,0.39440423250198364,0.4315441846847534,full
1166,0.41210365295410156,0.4470607340335846,full
1167,0.4353497326374054,0.4597019553184509,full
1168,0.4669239819049835,0.4950774610042572,full
1169,0.4810098111629486,0.5211749076843262,full
1170,0.49877431988716125,0.5350269079208374,full
1171,0.46876853704452515,0.5086551904678345,full
1172,0.4684840142726898,0.5194783210754395,full
1173,0.45946821570396423,0.521185040473938,full
1174,0.459968626499176,0.5277531147003174,full
1175,0.45421695709228516,0.5161370038986206,full
1176,0.46198463439941406,0.5084993243217468,full
1177,0.4263087809085846,0.4782050848007202,full
1178,0.425160676240921,0.4621325135231018,full
1179,0.4291047751903534,0.4617079496383667,full
1180,0.4562299847602844,0.4590628445148468,full
1181,0.4470505714416504,0.45452532172203064,full
1182,0.42227309942245483,0.45881330966949463,full
1183,0.436487078666687,0.47713518142700195,full
1184,0.41947075724601746,0.458279013633728,full
1185,0.3904142379760742,0.44164204597473145,full
1186,0.3943403959274292,0.41236522793769836,full
1187,0.3997574746608734,0.4345633387565613,full
1188,0.40931883454322815,0.45400285720825195,full
1189,0.43518194556236267,0.4653664231300354,full
1190,0.43417930603027344,0.49052876234054565,full
1191,0.4198057949542999,0.46567046642303467,full
1192,0.47434499859809875,0.4845814108848572,full
1193,0.4577348828315735,0.4954565167427063,full
1194,0.45652416348457336,0.5014224648475647,full
1195,0.42582449316978455,0.4913981854915619,full
1196,0.43719738721847534,0.49104663729667664,full
1197,0.456224262714386,0.48886021971702576,full
1198,0.46067601442337036,0.5106578469276428,full
1199,0.4827788174152374,0.5115901827812195,full
1200,0.45985540747642517,0.4972539246082306,full
1201,0.43724337220191956,0.4678516089916229,full
1202,0.41709402203559875,0.46438777446746826,full
1203,0.4315274655818939,0.46396732330322266,full
1204,0.43171700835227966,0.46000954508781433,full
1205,0.4591682553291321,0.4711079001426697,full
1206,0.4705168604850769,0.4710797369480133,full
1207,0.48317751288414,0.4604792892932892,inv_only
1208,0.4793429374694824,0.4659006893634796,inv_only
1209,0.44304975867271423,0.4577465057373047,full
1210,0.4200684726238251,0.43655309081077576,full
